,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,4,0,3
2,7985,8,0,7
3,7972,15,0,13
4,7961,23,0,16
5,7946,32,1,21
6,7931,41,4,24
7,7914,51,8,27
8,7899,57,15,29
9,7878,67,23,32
10,7853,78,33,36
11,7821,94,45,40
12,7792,106,59,43
13,7761,121,72,46
14,7729,132,90,49
15,7692,146,111,51
16,7651,156,139,54
17,7615,163,165,57
18,7584,164,193,59
19,7546,171,222,61
20,7506,175,257,62
21,7461,179,295,65
22,7409,196,328,67
23,7360,212,357,71
24,7309,225,393,73
25,7249,243,432,76
26,7187,261,474,78
27,7135,261,524,80
28,7077,271,569,83
29,7019,279,618,84
30,6979,260,675,86
31,6942,236,735,87
32,6908,217,785,90
33,6872,197,840,91
34,6826,184,897,93
35,6789,182,935,94
36,6741,192,971,96
37,6686,214,1002,98
38,6627,237,1037,99
39,6561,257,1081,101
40,6495,286,1117,102
41,6433,300,1163,104
42,6367,312,1216,105
43,6300,319,1274,107
44,6225,329,1338,108
45,6148,340,1403,109
46,6059,368,1463,110
47,5965,395,1528,112
48,5864,429,1593,114
49,5784,434,1667,115
50,5730,410,1743,117
51,5692,359,1831,118
52,5661,296,1923,120
53,5643,215,2022,120
54,5633,143,2101,123
55,5623,100,2153,124
56,5610,74,2190,126
57,5603,52,2219,126
58,5595,40,2237,128
59,5585,42,2244,129
60,5576,41,2253,130
61,5565,40,2264,131
62,5556,40,2271,133
63,5544,44,2277,135
64,5537,41,2286,136
65,5528,40,2294,138
66,5521,36,2304,139
67,5515,34,2311,140
68,5511,26,2321,142
69,5503,27,2327,143
70,5500,22,2334,144
71,5498,17,2340,145
72,5491,18,2345,146
73,5487,20,2347,146
74,5484,15,2354,147
75,5480,17,2356,147
76,5478,17,2357,148
77,5477,12,2363,148
78,5475,9,2367,149
79,5471,11,2369,149
80,5469,8,2373,150
81,5468,8,2374,150
82,5467,7,2375,151
83,5465,8,2376,151
84,5462,6,2380,152
85,5458,9,2381,152
86,5453,12,2382,153
87,5451,14,2382,153
88,5448,14,2384,154
89,5445,15,2386,154
90,5443,12,2390,155
91,5441,10,2394,155
92,5438,10,2396,156
93,5436,10,2398,156
94,5436,7,2401,156
95,5436,6,2402,156
96,5435,4,2404,157
97,5435,2,2406,157
98,5435,0,2408,157
