,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7995,5,0,0
3,7992,8,0,0
4,7988,12,0,0
5,7978,21,1,0
6,7967,30,3,0
7,7952,43,5,0
8,7940,52,8,0
9,7920,68,12,0
10,7896,82,22,0
11,7871,96,33,0
12,7846,106,48,0
13,7818,122,60,0
14,7791,129,80,0
15,7766,130,104,0
16,7732,139,129,0
17,7696,150,154,0
18,7650,168,182,0
19,7605,186,209,0
20,7559,207,234,0
21,7514,218,268,0
22,7465,231,304,0
23,7408,242,350,0
24,7350,255,395,0
25,7296,263,441,0
26,7243,271,486,0
27,7185,280,535,0
28,7124,284,592,0
29,7062,288,650,0
30,7004,292,704,0
31,6942,301,757,0
32,6879,306,815,0
33,6813,311,876,0
34,6744,318,938,0
35,6671,330,996,3
36,6610,329,1058,3
37,6543,333,1121,3
38,6473,337,1187,3
39,6397,344,1256,3
40,6314,357,1326,3
41,6223,387,1387,3
42,6124,419,1454,3
43,6029,441,1524,6
44,5940,453,1600,7
45,5841,468,1683,8
46,5748,470,1774,8
47,5643,474,1873,10
48,5543,478,1965,14
49,5449,484,2053,14
50,5400,435,2151,14
51,5358,384,2244,14
52,5332,306,2347,15
53,5312,229,2443,16
54,5292,154,2537,17
55,5275,122,2586,17
56,5257,98,2628,17
57,5238,92,2653,17
58,5228,83,2672,17
59,5217,75,2691,17
60,5203,72,2708,17
61,5194,63,2726,17
62,5187,51,2745,17
63,5176,51,2755,18
64,5168,48,2766,18
65,5161,41,2780,18
66,5150,43,2789,18
67,5143,42,2796,19
68,5139,36,2806,19
69,5138,29,2814,19
70,5136,24,2821,19
71,5135,14,2832,19
72,5134,9,2838,19
73,5133,6,2842,19
74,5132,6,2843,19
75,5131,5,2845,19
76,5131,4,2846,19
77,5131,3,2847,19
78,5131,2,2848,19
79,5131,1,2849,19
80,5131,0,2850,19
