,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7989,11,0,0
3,7981,19,0,0
4,7971,29,0,0
5,7957,42,1,0
6,7940,56,4,0
7,7918,71,11,0
8,7902,79,19,0
9,7886,85,29,0
10,7862,95,43,0
11,7834,106,60,0
12,7802,116,82,0
13,7771,131,98,0
14,7738,148,114,0
15,7709,153,138,0
16,7674,160,166,0
17,7639,163,198,0
18,7598,173,229,0
19,7555,183,262,0
20,7507,202,291,0
21,7466,208,326,0
22,7424,215,361,0
23,7375,223,402,0
24,7325,228,445,2
25,7269,236,493,2
26,7209,253,534,4
27,7153,267,576,4
28,7099,272,625,4
29,7034,289,673,4
30,6970,297,729,4
31,6907,302,787,4
32,6846,307,843,4
33,6783,315,897,5
34,6711,322,962,5
35,6645,322,1026,7
36,6573,330,1089,8
37,6500,340,1150,10
38,6431,347,1212,10
39,6371,335,1284,10
40,6309,333,1348,10
41,6233,337,1419,11
42,6155,341,1490,14
43,6064,362,1559,15
44,5971,394,1619,16
45,5877,426,1681,16
46,5793,435,1756,16
47,5688,465,1831,16
48,5580,483,1921,16
49,5473,497,2013,17
50,5401,475,2107,17
51,5358,434,2191,17
52,5331,356,2296,17
53,5305,274,2404,17
54,5284,189,2510,17
55,5262,139,2582,17
56,5239,119,2625,17
57,5220,111,2652,17
58,5204,101,2678,17
59,5191,93,2699,17
60,5176,86,2721,17
61,5165,74,2744,17
62,5155,65,2763,17
63,5143,61,2779,17
64,5130,61,2792,17
65,5120,56,2807,17
66,5116,49,2818,17
67,5109,46,2828,17
68,5102,41,2840,17
69,5095,35,2853,17
70,5089,31,2863,17
71,5085,31,2867,17
72,5081,28,2874,17
73,5078,24,2881,17
74,5071,24,2888,17
75,5061,28,2894,17
76,5051,34,2898,17
77,5040,41,2902,17
78,5032,46,2905,17
79,5024,47,2912,17
80,5014,47,2922,17
81,5003,48,2932,17
82,4992,48,2943,17
83,4984,48,2951,17
84,4978,46,2959,17
85,4971,43,2969,17
86,4965,38,2980,17
87,4958,34,2991,17
88,4953,31,2999,17
89,4952,26,3005,17
90,4951,20,3012,17
91,4950,15,3018,17
92,4949,9,3025,17
93,4949,4,3030,17
94,4949,3,3031,17
95,4948,3,3032,17
96,4948,2,3033,17
97,4947,2,3034,17
98,4946,3,3034,17
99,4945,4,3034,17
100,4943,5,3035,17
101,4942,6,3035,17
102,4942,5,3036,17
103,4941,5,3037,17
104,4941,4,3038,17
105,4941,2,3040,17
106,4941,1,3041,17
107,4941,1,3041,17
108,4941,0,3042,17
