,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7989,5,0,6
2,7982,10,0,8
3,7967,18,0,15
4,7956,26,0,18
5,7942,35,1,22
6,7927,42,5,26
7,7908,53,10,29
8,7884,66,18,32
9,7860,80,26,34
10,7835,91,36,38
11,7806,107,47,40
12,7774,119,63,44
13,7742,129,84,45
14,7708,138,106,48
15,7672,151,127,50
16,7632,161,154,53
17,7585,177,182,56
18,7540,188,213,59
19,7494,199,244,63
20,7447,208,278,67
21,7404,211,315,70
22,7359,207,359,75
23,7313,210,401,76
24,7256,221,443,80
25,7197,237,486,80
26,7135,256,526,83
27,7068,281,566,85
28,6995,307,611,87
29,6926,320,664,90
30,6875,308,723,94
31,6830,293,782,95
32,6785,270,847,98
33,6742,240,918,100
34,6697,217,984,102
35,6650,215,1031,104
36,6599,219,1075,107
37,6550,225,1117,108
38,6494,237,1158,111
39,6444,242,1201,113
40,6393,246,1246,115
41,6337,253,1294,116
42,6285,253,1342,120
43,6235,250,1395,120
44,6187,247,1443,123
45,6137,248,1492,123
46,6081,246,1547,126
47,6020,258,1595,127
48,5964,261,1645,130
49,5900,280,1690,130
50,5843,284,1740,133
51,5796,277,1793,134
52,5755,258,1853,134
53,5722,236,1906,136
54,5690,202,1970,138
55,5664,174,2024,138
56,5640,152,2070,138
57,5606,143,2111,140
58,5577,140,2142,141
59,5542,142,2172,144
60,5508,150,2198,144
61,5468,163,2222,147
62,5429,169,2254,148
63,5387,181,2282,150
64,5348,188,2314,150
65,5321,179,2348,152
66,5310,153,2385,152
67,5294,129,2423,154
68,5276,107,2463,154
69,5252,90,2502,156
70,5225,92,2527,156
71,5197,107,2538,158
72,5171,119,2552,158
73,5149,122,2570,159
74,5134,115,2592,159
75,5121,99,2619,161
76,5101,92,2645,162
77,5084,82,2671,163
78,5062,83,2692,163
79,5041,87,2707,165
80,5026,90,2718,166
81,5017,79,2737,167
82,5013,67,2753,167
83,5009,47,2775,169
84,5005,31,2794,170
85,5002,20,2808,170
86,4999,14,2816,171
87,4994,14,2820,172
88,4991,15,2822,172
89,4988,14,2825,173
90,4985,13,2828,174
91,4983,13,2830,174
92,4980,12,2834,174
93,4978,11,2837,174
94,4978,9,2839,174
95,4978,7,2841,174
96,4977,6,2843,174
97,4976,4,2846,174
98,4976,2,2848,174
99,4975,3,2848,174
100,4973,5,2848,174
101,4972,5,2849,174
102,4971,5,2850,174
103,4969,7,2850,174
104,4966,9,2851,174
105,4963,10,2853,174
106,4962,10,2854,174
107,4960,11,2855,174
108,4957,12,2857,174
109,4954,12,2860,174
110,4949,14,2863,174
111,4949,13,2864,174
112,4948,12,2866,174
113,4946,11,2869,174
114,4945,9,2872,174
115,4945,4,2877,174
116,4945,4,2877,174
117,4945,3,2878,174
118,4945,1,2880,174
119,4945,0,2881,174
