,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,4,0,2
2,7988,7,0,5
3,7980,11,0,9
4,7971,17,0,12
5,7960,23,1,16
6,7944,33,4,19
7,7930,43,7,20
8,7908,57,11,24
9,7887,69,17,27
10,7863,84,24,29
11,7834,97,37,32
12,7804,112,50,34
13,7773,122,68,37
14,7738,138,86,38
15,7699,153,108,40
16,7656,166,134,44
17,7616,176,162,46
18,7577,185,190,48
19,7527,198,224,51
20,7481,205,261,53
21,7434,209,300,57
22,7385,218,338,59
23,7331,233,375,61
24,7284,230,422,64
25,7228,238,466,68
26,7174,247,509,70
27,7115,257,556,72
28,7052,266,608,74
29,6980,291,652,77
30,6916,302,704,78
31,6858,306,756,80
32,6801,305,813,81
33,6742,303,874,81
34,6681,293,943,83
35,6617,291,1006,86
36,6540,310,1062,88
37,6469,324,1118,89
38,6404,328,1177,91
39,6325,346,1236,93
40,6250,359,1297,94
41,6165,368,1372,95
42,6078,384,1442,96
43,5981,417,1505,97
44,5885,433,1582,100
45,5788,455,1656,101
46,5681,477,1740,102
47,5567,503,1826,104
48,5465,508,1922,105
49,5358,522,2015,105
50,5300,484,2111,105
51,5262,414,2217,107
52,5228,335,2329,108
53,5213,249,2430,108
54,5196,158,2537,109
55,5181,114,2595,110
56,5168,91,2631,110
57,5157,68,2664,111
58,5147,63,2679,111
59,5132,61,2695,112
60,5117,61,2709,113
61,5107,58,2722,113
62,5096,57,2732,115
63,5087,55,2742,116
64,5079,49,2756,116
65,5070,42,2770,118
66,5063,38,2780,119
67,5057,34,2789,120
68,5048,33,2797,122
69,5039,33,2805,123
70,5031,32,2812,125
71,5023,33,2818,126
72,5014,35,2823,128
73,5011,30,2830,129
74,5007,26,2838,129
75,5004,22,2844,130
76,5003,15,2851,131
77,5003,8,2858,131
78,5002,6,2860,132
79,5000,3,2864,133
80,5000,1,2866,133
81,5000,1,2866,133
82,5000,1,2866,133
83,5000,1,2866,133
84,5000,0,2867,133
