,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7994,6,0,0
3,7988,12,0,0
4,7981,19,0,0
5,7973,26,1,0
6,7959,38,3,0
7,7946,48,6,0
8,7932,56,12,0
9,7916,65,19,0
10,7895,78,27,0
11,7876,83,41,0
12,7847,99,54,0
13,7820,112,68,0
14,7792,124,84,0
15,7765,130,105,0
16,7726,150,124,0
17,7686,161,153,0
18,7646,174,180,0
19,7606,183,208,3
20,7569,192,235,4
21,7530,191,274,5
22,7490,191,314,5
23,7444,197,354,5
24,7398,206,391,5
25,7358,210,427,5
26,7317,213,465,5
27,7275,215,505,5
28,7223,219,551,7
29,7167,229,597,7
30,7114,241,637,8
31,7058,255,678,9
32,6995,273,720,12
33,6932,285,770,13
34,6861,299,826,14
35,6791,315,878,16
36,6720,331,933,16
37,6659,332,993,16
38,6590,339,1055,16
39,6516,343,1125,16
40,6442,349,1193,16
41,6354,366,1264,16
42,6270,389,1325,16
43,6178,412,1394,16
44,6087,429,1468,16
45,5999,443,1542,16
46,5899,455,1630,16
47,5800,470,1714,16
48,5698,480,1806,16
49,5598,489,1897,16
50,5535,464,1985,16
51,5488,411,2085,16
52,5442,358,2184,16
53,5405,293,2286,16
54,5371,227,2386,16
55,5348,187,2449,16
56,5323,165,2496,16
57,5300,142,2542,16
58,5274,131,2579,16
59,5250,121,2613,16
60,5219,129,2636,16
61,5200,123,2661,16
62,5184,116,2684,16
63,5163,111,2710,16
64,5146,104,2734,16
65,5127,92,2765,16
66,5111,89,2784,16
67,5096,88,2800,16
68,5081,82,2821,16
69,5065,81,2838,16
70,5051,76,2857,16
71,5031,80,2873,16
72,5018,78,2888,16
73,5008,73,2903,16
74,4998,67,2919,16
75,4983,68,2933,16
76,4968,63,2953,16
77,4955,63,2966,16
78,4944,64,2976,16
79,4935,63,2986,16
80,4929,54,3001,16
81,4922,46,3016,16
82,4914,41,3029,16
83,4904,40,3040,16
84,4898,37,3049,16
85,4891,38,3055,16
86,4885,37,3062,16
87,4878,36,3070,16
88,4869,35,3080,16
89,4865,33,3086,16
90,4861,30,3093,16
91,4857,28,3099,16
92,4854,24,3106,16
93,4854,15,3115,16
94,4854,11,3119,16
95,4853,8,3123,16
96,4851,6,3127,16
97,4848,6,3130,16
98,4844,10,3130,16
99,4838,16,3130,16
100,4835,18,3131,16
101,4834,17,3133,16
102,4834,14,3136,16
103,4834,10,3140,16
104,4833,5,3146,16
105,4833,2,3149,16
106,4833,1,3150,16
107,4833,1,3150,16
108,4833,1,3150,16
109,4833,0,3151,16
