,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,4,0,3
2,7986,9,0,5
3,7972,17,0,11
4,7958,28,0,14
5,7940,42,1,17
6,7920,56,4,20
7,7901,67,9,23
8,7881,76,17,26
9,7858,86,28,28
10,7833,94,43,30
11,7812,98,60,30
12,7786,106,76,32
13,7754,119,93,34
14,7722,128,114,36
15,7677,147,137,39
16,7629,171,158,42
17,7586,188,182,44
18,7543,199,212,46
19,7499,212,242,47
20,7454,214,284,48
21,7403,219,329,49
22,7354,225,370,51
23,7301,236,411,52
24,7248,244,454,54
25,7191,256,498,55
26,7136,259,548,57
27,7076,271,595,58
28,7002,292,647,59
29,6929,312,698,61
30,6877,306,754,63
31,6819,311,807,63
32,6757,313,866,64
33,6695,301,939,65
34,6639,285,1010,66
35,6581,291,1060,68
36,6516,297,1118,69
37,6449,303,1179,69
38,6387,302,1240,71
39,6325,307,1295,73
40,6255,321,1351,73
41,6187,323,1415,75
42,6120,322,1482,76
43,6053,329,1542,76
44,5979,341,1602,78
45,5903,345,1672,80
46,5822,359,1738,81
47,5742,372,1804,82
48,5655,391,1871,83
49,5569,405,1943,83
50,5517,381,2017,85
51,5474,342,2097,87
52,5449,287,2176,88
53,5425,223,2262,90
54,5404,157,2348,91
55,5389,121,2398,92
56,5376,92,2439,93
57,5359,84,2463,94
58,5340,80,2485,95
59,5314,84,2505,97
60,5289,94,2519,98
61,5270,100,2531,99
62,5253,99,2547,101
63,5238,95,2565,102
64,5224,85,2589,102
65,5204,80,2613,103
66,5188,77,2631,104
67,5177,73,2646,104
68,5161,75,2660,104
69,5143,79,2674,104
70,5122,80,2693,105
71,5108,78,2708,106
72,5093,81,2719,107
73,5081,77,2735,107
74,5072,67,2753,108
75,5065,53,2773,109
76,5059,46,2786,109
77,5046,44,2800,110
78,5041,37,2812,110
79,5032,38,2820,110
80,5020,44,2826,110
81,5012,45,2832,111
82,5002,43,2844,111
83,4996,44,2849,111
84,4989,42,2858,111
85,4981,38,2870,111
86,4974,37,2877,112
87,4967,34,2887,112
88,4961,34,2893,112
89,4953,35,2900,112
90,4946,34,2908,112
91,4937,36,2914,113
92,4930,36,2921,113
93,4926,33,2927,114
94,4924,27,2935,114
95,4922,22,2942,114
96,4921,15,2950,114
97,4919,10,2957,114
98,4917,9,2960,114
99,4911,13,2962,114
100,4907,15,2964,114
101,4902,19,2965,114
102,4898,21,2967,114
103,4896,21,2969,114
104,4896,15,2975,114
105,4895,12,2979,114
106,4895,7,2984,114
107,4895,3,2988,114
108,4895,1,2990,114
109,4895,1,2990,114
110,4895,0,2991,114
