truck_strategy,break_width,num_firetruck,max_speed,wind_dir,steps_to_extinguishment,placed_on_edges,Number_of_steps_to_ExtinguishFire,Number_of_extinguished_firecell,Number_of_burned_out_cell,Number_of_cells_on_fire,Maximum_growthrate_firecell_perstep,Maximum_extinguishedrate_firecell_perstep,Count_healthy_trees,Count_unhealthy_trees,Percentage_damaged_burnedtrees
Goes to the closest fire,0,10,25,↗ North/East,2,0,6.0,4.2727272727272725,1.0,5.2727272727272725,2.8181818181818183,3.1818181818181817,6398.636363636364,1.3636363636363635,0.017045454545454544
Goes to the closest fire,0,10,25,↗ North/East,2,1,6.0,8.090909090909092,1.0,9.090909090909092,4.0,6.454545454545454,6396.090909090909,3.909090909090909,0.04886363636363636
Goes to the closest fire,0,10,25,↗ North/East,6,0,45.90909090909091,158.27272727272728,1411.909090909091,1570.1818181818182,18.90909090909091,7.636363636363637,4834.0,1566.0,19.575000000000003
Goes to the closest fire,0,10,25,↗ North/East,6,1,53.27272727272727,169.72727272727272,1714.0,1883.7272727272727,21.727272727272727,7.818181818181818,4517.909090909091,1882.090909090909,23.526136363636365
Goes to the closest fire,0,10,25,↘ South/East,1,0,6.0,4.7272727272727275,1.0,5.7272727272727275,3.090909090909091,3.4545454545454546,6398.636363636364,1.3636363636363635,0.017045454545454544
Goes to the closest fire,0,10,25,↘ South/East,1,1,6.0,6.7272727272727275,1.0,7.7272727272727275,3.8181818181818183,6.181818181818182,6396.636363636364,3.3636363636363638,0.042045454545454546
Goes to the closest fire,0,10,25,↘ South/East,2,0,6.0,3.909090909090909,1.0,4.909090909090909,2.727272727272727,3.0,6398.727272727273,1.2727272727272727,0.01590909090909091
Goes to the closest fire,0,10,25,↘ South/East,2,1,6.0,6.181818181818182,1.0,7.181818181818182,3.6363636363636362,5.909090909090909,6396.636363636364,3.3636363636363638,0.042045454545454546
Goes to the closest fire,0,10,25,↘ South/East,6,0,61.36363636363637,232.36363636363637,1763.4545454545455,1995.8181818181818,23.0,8.272727272727273,4409.090909090909,1990.909090909091,24.886363636363637
Goes to the closest fire,0,10,25,↘ South/East,6,1,70.63636363636364,300.45454545454544,2022.8181818181818,2323.2727272727275,26.181818181818183,9.181818181818182,4078.6363636363635,2321.3636363636365,29.017045454545453
Goes to the closest fire,0,10,25,↙ South/West,1,0,6.0,4.090909090909091,1.0,5.090909090909091,3.0,3.3636363636363638,6398.636363636364,1.3636363636363635,0.017045454545454544
Goes to the closest fire,0,10,25,↙ South/West,1,1,6.0,7.636363636363637,1.0,8.636363636363637,4.363636363636363,7.0,6396.363636363636,3.6363636363636362,0.045454545454545456
Goes to the closest fire,0,10,25,↙ South/West,2,0,6.0,3.5454545454545454,1.0,4.545454545454546,2.4545454545454546,2.5454545454545454,6398.818181818182,1.1818181818181819,0.014772727272727272
Goes to the closest fire,0,10,25,↙ South/West,2,1,6.0,6.7272727272727275,1.0,7.7272727272727275,4.2727272727272725,6.090909090909091,6397.090909090909,2.909090909090909,0.03636363636363637
Goes to the closest fire,0,10,25,↙ South/West,6,0,73.0909090909091,308.8181818181818,2309.7272727272725,2618.5454545454545,27.727272727272727,10.363636363636363,3783.3636363636365,2616.6363636363635,32.70795454545454
Goes to the closest fire,0,10,25,↙ South/West,6,1,62.72727272727273,270.09090909090907,1795.4545454545455,2065.5454545454545,23.09090909090909,9.272727272727273,4337.272727272727,2062.7272727272725,25.78409090909091
Goes to the closest fire,0,10,30,↖ North/West,1,0,6.0,3.4545454545454546,1.0,4.454545454545454,2.6363636363636362,2.6363636363636362,6399.0,1.0,0.0125
Goes to the closest fire,0,10,30,↖ North/West,1,1,6.0,8.636363636363637,1.0,9.636363636363637,4.909090909090909,8.0,6395.909090909091,4.090909090909091,0.05113636363636364
Goes to the closest fire,0,10,30,↖ North/West,2,0,6.0,3.1818181818181817,1.0,4.181818181818182,2.3636363636363638,2.3636363636363638,6399.0,1.0,0.0125
Goes to the closest fire,0,10,30,↖ North/West,2,1,6.0,6.363636363636363,1.0,7.363636363636363,3.6363636363636362,6.090909090909091,6396.545454545455,3.4545454545454546,0.04318181818181818
Goes to the closest fire,0,10,30,↖ North/West,6,0,64.0,242.45454545454547,1928.4545454545455,2170.909090909091,24.454545454545453,8.818181818181818,4232.090909090909,2167.909090909091,27.098863636363635
Goes to the closest fire,0,10,30,↖ North/West,6,1,65.18181818181819,244.36363636363637,1986.5454545454545,2230.909090909091,23.363636363636363,8.181818181818182,4171.272727272727,2228.7272727272725,27.85909090909091
Goes to the closest fire,0,10,30,↗ North/East,1,0,6.0,3.272727272727273,1.0,4.2727272727272725,2.1818181818181817,2.1818181818181817,6399.0,1.0,0.0125
Goes to the closest fire,0,10,30,↗ North/East,1,1,6.0,7.454545454545454,1.0,8.454545454545455,4.181818181818182,6.545454545454546,6396.636363636364,3.3636363636363638,0.042045454545454546
Goes to the closest fire,0,10,30,↗ North/East,2,0,6.0,4.181818181818182,1.0,5.181818181818182,2.909090909090909,3.090909090909091,6398.818181818182,1.1818181818181819,0.014772727272727272
Goes to the closest fire,0,10,30,↗ North/East,2,1,6.0,6.7272727272727275,1.0,7.7272727272727275,3.909090909090909,6.363636363636363,6396.545454545455,3.4545454545454546,0.04318181818181818
Goes to the closest fire,0,10,30,↗ North/East,6,0,47.54545454545455,129.0909090909091,1469.3636363636363,1598.4545454545455,17.181818181818183,6.2727272727272725,4804.727272727273,1595.2727272727273,19.94090909090909
Goes to the closest fire,0,10,30,↗ North/East,6,1,63.63636363636363,208.36363636363637,2149.818181818182,2358.181818181818,24.09090909090909,8.454545454545455,4043.090909090909,2356.909090909091,29.461363636363636
Goes to the closest fire,0,10,30,↘ South/East,1,0,6.0,3.0,1.0,4.0,2.3636363636363638,2.3636363636363638,6399.0,1.0,0.0125
Goes to the closest fire,0,10,30,↘ South/East,1,1,6.0,7.818181818181818,1.0,8.818181818181818,4.454545454545454,7.2727272727272725,6396.181818181818,3.8181818181818183,0.04772727272727273
Goes to the closest fire,0,10,30,↘ South/East,2,0,6.0,4.2727272727272725,1.0,5.2727272727272725,3.272727272727273,3.6363636363636362,6398.636363636364,1.3636363636363635,0.017045454545454544
Goes to the closest fire,0,10,30,↘ South/East,2,1,6.0,6.909090909090909,1.0,7.909090909090909,3.909090909090909,6.181818181818182,6396.727272727273,3.272727272727273,0.04090909090909091
Goes to the closest fire,0,10,30,↘ South/East,6,0,54.54545454545455,181.45454545454547,1616.0,1797.4545454545455,19.818181818181817,6.7272727272727275,4604.727272727273,1795.2727272727273,22.440909090909088
Goes to the closest fire,0,10,30,↘ South/East,6,1,49.18181818181818,204.9090909090909,1441.2727272727273,1646.1818181818182,20.545454545454547,7.363636363636363,4756.363636363636,1643.6363636363637,20.545454545454547
Goes to the closest fire,0,10,30,↙ South/West,1,0,6.0,4.2727272727272725,1.0,5.2727272727272725,2.8181818181818183,2.8181818181818183,6399.0,1.0,0.0125
Goes to the closest fire,0,10,30,↙ South/West,1,1,6.0,6.181818181818182,1.0,7.181818181818182,3.6363636363636362,5.909090909090909,6396.545454545455,3.4545454545454546,0.04318181818181818
Goes to the closest fire,0,10,30,↙ South/West,2,0,6.0,4.636363636363637,1.0,5.636363636363637,3.3636363636363638,3.5454545454545454,6398.636363636364,1.3636363636363635,0.017045454545454544
Goes to the closest fire,0,10,30,↙ South/West,2,1,6.0,8.454545454545455,1.0,9.454545454545455,4.909090909090909,7.818181818181818,6396.090909090909,3.909090909090909,0.04886363636363636
Goes to the closest fire,0,10,30,↙ South/West,6,0,55.18181818181818,220.72727272727272,1552.6363636363637,1773.3636363636363,21.181818181818183,7.909090909090909,4629.818181818182,1770.1818181818182,22.12727272727273
Goes to the closest fire,0,10,30,↙ South/West,6,1,80.18181818181819,321.90909090909093,2418.3636363636365,2740.2727272727275,28.363636363636363,10.090909090909092,3661.181818181818,2738.818181818182,34.23522727272727
Goes to the closest fire,0,30,15,↖ North/West,1,0,6.0,3.272727272727273,1.0,4.2727272727272725,2.6363636363636362,2.6363636363636362,6399.0,1.0,0.0125
Goes to the closest fire,0,30,15,↖ North/West,1,1,6.0,15.636363636363637,1.0,16.636363636363637,5.818181818181818,13.272727272727273,6389.727272727273,10.272727272727273,0.12840909090909092
Goes to the closest fire,0,30,15,↖ North/West,2,0,6.0,4.454545454545454,1.0,5.454545454545454,2.727272727272727,3.090909090909091,6398.545454545455,1.4545454545454546,0.018181818181818184
Goes to the closest fire,0,30,15,↖ North/West,2,1,6.0,17.272727272727273,1.0,18.272727272727273,6.181818181818182,14.727272727272727,6389.090909090909,10.909090909090908,0.13636363636363635
Goes to the closest fire,0,30,15,↖ North/West,6,0,6.0,11.272727272727273,1.0,12.272727272727273,4.636363636363637,6.2727272727272725,6394.0,6.0,0.075
Goes to the closest fire,0,30,15,↖ North/West,6,1,7.0,36.0,1.0,37.0,8.909090909090908,15.636363636363637,6376.636363636364,23.363636363636363,0.29204545454545455
Goes to the closest fire,0,30,15,↗ North/East,1,0,6.0,3.8181818181818183,1.0,4.818181818181818,2.8181818181818183,2.8181818181818183,6399.0,1.0,0.0125
Goes to the closest fire,0,30,15,↗ North/East,1,1,6.0,12.818181818181818,1.0,13.818181818181818,4.909090909090909,8.636363636363637,6392.181818181818,7.818181818181818,0.09772727272727272
Goes to the closest fire,0,30,15,↗ North/East,2,0,6.0,4.090909090909091,1.0,5.090909090909091,3.0,3.090909090909091,6398.545454545455,1.4545454545454546,0.018181818181818184
Goes to the closest fire,0,30,15,↗ North/East,2,1,6.0,16.727272727272727,1.0,17.727272727272727,6.0,12.545454545454545,6389.545454545455,10.454545454545455,0.13068181818181818
Goes to the closest fire,0,30,15,↗ North/East,6,0,6.0,8.909090909090908,1.0,9.909090909090908,4.090909090909091,5.454545454545454,6395.818181818182,4.181818181818182,0.05227272727272727
Goes to the closest fire,0,30,15,↗ North/East,6,1,6.7272727272727275,33.54545454545455,1.0,34.54545454545455,8.636363636363637,15.090909090909092,6377.0,23.0,0.28750000000000003
Goes to the closest fire,0,30,15,↘ South/East,1,0,6.0,3.909090909090909,1.0,4.909090909090909,2.909090909090909,2.909090909090909,6399.0,1.0,0.0125
Goes to the closest fire,0,30,15,↘ South/East,1,1,6.0,18.727272727272727,1.0,19.727272727272727,6.909090909090909,15.363636363636363,6388.181818181818,11.818181818181818,0.14772727272727273
Goes to the closest fire,0,30,15,↘ South/East,2,0,6.0,4.454545454545454,1.0,5.454545454545454,3.0,3.727272727272727,6398.272727272727,1.7272727272727273,0.02159090909090909
Goes to the closest fire,0,30,15,↘ South/East,2,1,6.0,19.09090909090909,1.0,20.09090909090909,6.545454545454546,16.90909090909091,6387.636363636364,12.363636363636363,0.15454545454545454
Goes to the closest fire,0,30,15,↘ South/East,6,0,6.0,8.090909090909092,1.0,9.090909090909092,3.727272727272727,4.909090909090909,6395.818181818182,4.181818181818182,0.05227272727272727
Goes to the closest fire,0,30,15,↘ South/East,6,1,6.454545454545454,24.454545454545453,1.0,25.454545454545453,6.545454545454546,11.454545454545455,6382.818181818182,17.181818181818183,0.21477272727272725
Goes to the closest fire,0,30,15,↙ South/West,1,0,6.0,3.8181818181818183,1.0,4.818181818181818,2.4545454545454546,2.6363636363636362,6398.818181818182,1.1818181818181819,0.014772727272727272
Goes to the closest fire,0,30,15,↙ South/West,1,1,6.0,18.545454545454547,1.0,19.545454545454547,7.636363636363637,18.363636363636363,6388.181818181818,11.818181818181818,0.14772727272727273
Goes to the closest fire,0,30,15,↙ South/West,2,0,6.0,5.0,1.0,6.0,3.0,3.4545454545454546,6398.363636363636,1.6363636363636365,0.020454545454545454
Goes to the closest fire,0,30,15,↙ South/West,2,1,6.0,20.272727272727273,1.0,21.272727272727273,8.636363636363637,20.0,6387.636363636364,12.363636363636363,0.15454545454545457
Goes to the closest fire,0,30,15,↙ South/West,6,0,6.0,10.727272727272727,1.0,11.727272727272727,4.454545454545454,6.454545454545454,6394.181818181818,5.818181818181818,0.07272727272727274
Goes to the closest fire,0,30,15,↙ South/West,6,1,6.636363636363637,30.0,1.0,31.0,8.272727272727273,15.545454545454545,6379.454545454545,20.545454545454547,0.25681818181818183
Goes to the closest fire,0,30,20,↖ North/West,1,0,6.0,4.090909090909091,1.0,5.090909090909091,3.272727272727273,3.3636363636363638,6398.909090909091,1.0909090909090908,0.01363636363636364
Goes to the closest fire,0,30,20,↖ North/West,1,1,6.0,14.090909090909092,1.0,15.090909090909092,6.2727272727272725,13.727272727272727,6391.454545454545,8.545454545454545,0.10681818181818183
Goes to the closest fire,0,30,20,↖ North/West,2,0,6.0,3.272727272727273,1.0,4.2727272727272725,2.272727272727273,2.272727272727273,6399.0,1.0,0.0125
Goes to the closest fire,0,30,20,↖ North/West,2,1,6.0,11.727272727272727,1.0,12.727272727272727,5.2727272727272725,11.363636363636363,6392.727272727273,7.2727272727272725,0.09090909090909091
Goes to the closest fire,0,30,20,↖ North/West,6,0,6.0,6.454545454545454,1.0,7.454545454545454,3.3636363636363638,4.545454545454546,6397.090909090909,2.909090909090909,0.03636363636363637
Goes to the closest fire,0,30,20,↖ North/West,6,1,6.0,18.636363636363637,1.0,19.636363636363637,6.454545454545454,11.363636363636363,6388.818181818182,11.181818181818182,0.13977272727272727
Goes to the closest fire,0,30,20,↗ North/East,1,0,6.0,3.272727272727273,1.0,4.2727272727272725,2.3636363636363638,2.3636363636363638,6399.0,1.0,0.0125
Goes to the closest fire,0,30,20,↗ North/East,1,1,6.0,13.545454545454545,1.0,14.545454545454545,6.363636363636363,13.272727272727273,6392.090909090909,7.909090909090909,0.09886363636363636
Goes to the closest fire,0,30,20,↗ North/East,2,0,6.0,3.4545454545454546,1.0,4.454545454545454,2.272727272727273,2.272727272727273,6399.0,1.0,0.0125
Goes to the closest fire,0,30,20,↗ North/East,2,1,6.0,13.818181818181818,1.0,14.818181818181818,6.454545454545454,13.727272727272727,6391.545454545455,8.454545454545455,0.1056818181818182
Goes to the closest fire,0,30,20,↗ North/East,6,0,6.0,6.545454545454546,1.0,7.545454545454546,3.727272727272727,5.090909090909091,6396.909090909091,3.090909090909091,0.038636363636363635
Goes to the closest fire,0,30,20,↗ North/East,6,1,6.0,20.90909090909091,1.0,21.90909090909091,6.636363636363637,11.0,6387.818181818182,12.181818181818182,0.15227272727272728
Goes to the closest fire,0,30,20,↘ South/East,1,0,6.0,3.6363636363636362,1.0,4.636363636363637,2.909090909090909,2.909090909090909,6399.0,1.0,0.0125
Goes to the closest fire,0,30,20,↘ South/East,1,1,6.0,11.909090909090908,1.0,12.909090909090908,5.363636363636363,11.545454545454545,6392.636363636364,7.363636363636363,0.09204545454545454
Goes to the closest fire,0,30,20,↘ South/East,2,0,6.0,4.0,1.0,5.0,2.909090909090909,2.909090909090909,6399.0,1.0,0.0125
Goes to the closest fire,0,30,20,↘ South/East,2,1,6.0,12.363636363636363,1.0,13.363636363636363,5.818181818181818,12.0,6392.818181818182,7.181818181818182,0.08977272727272727
Goes to the closest fire,0,30,20,↘ South/East,6,0,6.0,6.818181818181818,1.0,7.818181818181818,3.5454545454545454,5.090909090909091,6396.727272727273,3.272727272727273,0.04090909090909091
Goes to the closest fire,0,30,20,↘ South/East,6,1,6.0,14.090909090909092,1.0,15.090909090909092,5.7272727272727275,10.272727272727273,6391.727272727273,8.272727272727273,0.10340909090909091
Goes to the closest fire,0,30,20,↙ South/West,1,0,6.0,4.181818181818182,1.0,5.181818181818182,2.909090909090909,2.909090909090909,6399.0,1.0,0.0125
Goes to the closest fire,0,30,20,↙ South/West,1,1,6.0,12.545454545454545,1.0,13.545454545454545,5.818181818181818,12.363636363636363,6392.454545454545,7.545454545454546,0.09431818181818183
Goes to the closest fire,0,30,20,↙ South/West,2,0,6.0,3.272727272727273,1.0,4.2727272727272725,2.6363636363636362,2.727272727272727,6398.818181818182,1.1818181818181819,0.014772727272727272
Goes to the closest fire,0,30,20,↙ South/West,2,1,6.0,13.636363636363637,1.0,14.636363636363637,6.636363636363637,13.636363636363637,6392.0,8.0,0.1
Goes to the closest fire,0,30,20,↙ South/West,6,0,6.0,6.0,1.0,7.0,2.909090909090909,4.090909090909091,6397.363636363636,2.6363636363636362,0.03295454545454546
Goes to the closest fire,0,30,20,↙ South/West,6,1,6.0,16.545454545454547,1.0,17.545454545454547,6.818181818181818,12.636363636363637,6390.363636363636,9.636363636363637,0.12045454545454545
