truck_strategy,break_width,num_firetruck,max_speed,wind_dir,steps_to_extinguishment,placed_on_edges,Number_of_steps_to_ExtinguishFire,Number_of_extinguished_firecell,Number_of_burned_out_cell,Number_of_cells_on_fire,Maximum_growthrate_firecell_perstep,Maximum_extinguishedrate_firecell_perstep,Count_healthy_trees,Count_unhealthy_trees,Percentage_damaged_burnedtrees
Optimized closest,0,10,25,↗ North/East,2,1,6.0,7.2727272727272725,1.0,8.272727272727273,3.909090909090909,6.545454545454546,6396.363636363636,3.6363636363636362,0.045454545454545456
Optimized closest,0,10,25,↗ North/East,6,0,42.18181818181818,101.81818181818181,1303.5454545454545,1405.3636363636363,14.636363636363637,6.7272727272727275,4997.636363636364,1402.3636363636363,17.529545454545453
Optimized closest,0,10,25,↗ North/East,6,1,57.45454545454545,134.72727272727272,1671.090909090909,1805.8181818181818,18.727272727272727,6.909090909090909,4596.727272727273,1803.2727272727273,22.540909090909093
Optimized closest,0,10,25,↘ South/East,1,0,6.0,3.5454545454545454,1.0,4.545454545454546,2.5454545454545454,2.5454545454545454,6399.0,1.0,0.0125
Optimized closest,0,10,25,↘ South/East,1,1,6.0,6.545454545454546,1.0,7.545454545454546,3.5454545454545454,5.909090909090909,6396.454545454545,3.5454545454545454,0.04431818181818182
Optimized closest,0,10,25,↘ South/East,2,0,6.0,5.0,1.0,6.0,3.090909090909091,4.181818181818182,6398.0,2.0,0.025
Optimized closest,0,10,25,↘ South/East,2,1,6.0,6.7272727272727275,1.0,7.7272727272727275,4.090909090909091,6.2727272727272725,6396.818181818182,3.1818181818181817,0.03977272727272727
Optimized closest,0,10,25,↘ South/East,6,0,50.09090909090909,125.18181818181819,1486.090909090909,1611.2727272727273,18.454545454545453,6.909090909090909,4791.454545454545,1608.5454545454545,20.106818181818184
Optimized closest,0,10,25,↘ South/East,6,1,71.54545454545455,171.72727272727272,2309.181818181818,2480.909090909091,27.818181818181817,8.090909090909092,3920.7272727272725,2479.2727272727275,30.99090909090909
Optimized closest,0,10,25,↙ South/West,1,0,6.0,3.272727272727273,1.0,4.2727272727272725,2.727272727272727,2.727272727272727,6399.0,1.0,0.0125
Optimized closest,0,10,25,↙ South/West,1,1,6.0,6.909090909090909,1.0,7.909090909090909,4.0,6.0,6396.909090909091,3.090909090909091,0.038636363636363635
Optimized closest,0,10,25,↙ South/West,2,0,6.0,5.090909090909091,1.0,6.090909090909091,3.090909090909091,3.909090909090909,6398.181818181818,1.8181818181818181,0.022727272727272728
Optimized closest,0,10,25,↙ South/West,2,1,6.0,8.636363636363637,1.0,9.636363636363637,4.7272727272727275,8.0,6395.545454545455,4.454545454545454,0.055681818181818186
Optimized closest,0,10,25,↙ South/West,6,0,62.72727272727273,154.45454545454547,1917.5454545454545,2072.0,21.181818181818183,8.272727272727273,4331.090909090909,2068.909090909091,25.861363636363638
Optimized closest,0,10,25,↙ South/West,6,1,81.18181818181819,194.54545454545453,2613.3636363636365,2807.909090909091,24.454545454545453,7.818181818181818,3594.4545454545455,2805.5454545454545,35.06931818181818
Optimized closest,0,10,30,↖ North/West,1,0,6.0,4.0,1.0,5.0,2.8181818181818183,2.727272727272727,6398.909090909091,1.0909090909090908,0.01363636363636364
Optimized closest,0,10,30,↖ North/West,1,1,6.0,6.909090909090909,1.0,7.909090909090909,3.8181818181818183,6.181818181818182,6396.636363636364,3.3636363636363638,0.042045454545454546
Optimized closest,0,10,30,↖ North/West,2,0,6.0,3.1818181818181817,1.0,4.181818181818182,2.3636363636363638,2.4545454545454546,6398.909090909091,1.0909090909090908,0.01363636363636364
Optimized closest,0,10,30,↖ North/West,2,1,6.0,7.818181818181818,1.0,8.818181818181818,4.363636363636363,7.0,6396.363636363636,3.6363636363636362,0.045454545454545456
Optimized closest,0,10,30,↖ North/West,6,0,69.0,167.54545454545453,2224.181818181818,2391.7272727272725,23.90909090909091,8.0,4010.7272727272725,2389.2727272727275,29.86590909090909
Optimized closest,0,10,30,↖ North/West,6,1,64.63636363636364,151.63636363636363,2033.090909090909,2184.7272727272725,21.90909090909091,8.0,4216.818181818182,2183.181818181818,27.289772727272727
Optimized closest,0,10,30,↗ North/East,1,0,6.0,4.363636363636363,1.0,5.363636363636363,3.0,2.909090909090909,6398.909090909091,1.0909090909090908,0.01363636363636364
Optimized closest,0,10,30,↗ North/East,1,1,6.0,6.909090909090909,1.0,7.909090909090909,3.8181818181818183,5.909090909090909,6396.636363636364,3.3636363636363638,0.042045454545454546
Optimized closest,0,10,30,↗ North/East,2,0,6.0,4.181818181818182,1.0,5.181818181818182,3.0,3.272727272727273,6398.545454545455,1.4545454545454546,0.018181818181818184
Optimized closest,0,10,30,↗ North/East,2,1,6.0,7.0,1.0,8.0,4.181818181818182,6.363636363636363,6396.818181818182,3.1818181818181817,0.03977272727272727
Optimized closest,0,10,30,↗ North/East,6,0,47.81818181818182,111.0909090909091,1394.3636363636363,1505.4545454545455,15.727272727272727,5.909090909090909,4897.181818181818,1502.8181818181818,18.785227272727273
Optimized closest,0,10,30,↗ North/East,6,1,46.36363636363637,101.54545454545455,1413.5454545454545,1515.090909090909,15.272727272727273,6.2727272727272725,4888.090909090909,1511.909090909091,18.898863636363636
Optimized closest,0,10,30,↘ South/East,1,0,6.0,3.727272727272727,1.0,4.7272727272727275,2.727272727272727,2.727272727272727,6399.0,1.0,0.0125
Optimized closest,0,10,30,↘ South/East,1,1,6.0,7.0,1.0,8.0,3.8181818181818183,6.636363636363637,6396.090909090909,3.909090909090909,0.04886363636363636
Optimized closest,0,10,30,↘ South/East,2,0,6.0,4.2727272727272725,1.0,5.2727272727272725,2.8181818181818183,3.090909090909091,6398.363636363636,1.6363636363636365,0.020454545454545454
Optimized closest,0,10,30,↘ South/East,2,1,6.0,7.0,1.0,8.0,3.909090909090909,6.545454545454546,6396.272727272727,3.727272727272727,0.046590909090909086
Optimized closest,0,10,30,↘ South/East,6,0,51.0,120.45454545454545,1587.2727272727273,1707.7272727272727,17.636363636363637,7.090909090909091,4697.0,1703.0,21.287499999999998
Optimized closest,0,10,30,↘ South/East,6,1,71.36363636363636,157.8181818181818,2264.4545454545455,2422.2727272727275,21.454545454545453,7.2727272727272725,3980.2727272727275,2419.7272727272725,30.24659090909091
Optimized closest,0,10,30,↙ South/West,1,0,6.0,3.909090909090909,1.0,4.909090909090909,2.727272727272727,2.727272727272727,6399.0,1.0,0.0125
Optimized closest,0,10,30,↙ South/West,1,1,6.0,7.181818181818182,1.0,8.181818181818182,3.8181818181818183,6.545454545454546,6396.181818181818,3.8181818181818183,0.04772727272727273
Optimized closest,0,10,30,↙ South/West,2,0,6.0,4.090909090909091,1.0,5.090909090909091,2.727272727272727,2.6363636363636362,6398.727272727273,1.2727272727272727,0.01590909090909091
Optimized closest,0,10,30,↙ South/West,2,1,6.0,6.363636363636363,1.0,7.363636363636363,3.5454545454545454,6.0,6396.454545454545,3.5454545454545454,0.04431818181818182
Optimized closest,0,10,30,↙ South/West,6,0,46.36363636363637,121.0,1407.2727272727273,1528.2727272727273,16.545454545454547,6.090909090909091,4875.272727272727,1524.7272727272727,19.05909090909091
Optimized closest,0,10,30,↙ South/West,6,1,71.72727272727273,155.27272727272728,2374.3636363636365,2529.6363636363635,24.272727272727273,8.0,3872.0,2528.0,31.599999999999998
Optimized closest,0,30,15,↖ North/West,1,0,6.0,3.3636363636363638,1.0,4.363636363636363,2.6363636363636362,2.6363636363636362,6399.0,1.0,0.0125
Optimized closest,0,30,15,↖ North/West,1,1,6.0,17.454545454545453,1.0,18.454545454545453,6.181818181818182,14.818181818181818,6388.272727272727,11.727272727272727,0.1465909090909091
Optimized closest,0,30,15,↖ North/West,2,0,6.0,4.2727272727272725,1.0,5.2727272727272725,2.6363636363636362,3.0,6398.272727272727,1.7272727272727273,0.02159090909090909
Optimized closest,0,30,15,↖ North/West,2,1,6.0,17.0,1.0,18.0,5.7272727272727275,14.454545454545455,6389.090909090909,10.909090909090908,0.13636363636363635
Optimized closest,0,30,15,↖ North/West,6,0,6.0,7.363636363636363,1.0,8.363636363636363,3.3636363636363638,4.545454545454546,6396.090909090909,3.909090909090909,0.04886363636363636
Optimized closest,0,30,15,↖ North/West,6,1,6.363636363636363,26.545454545454547,1.0,27.545454545454547,8.272727272727273,15.545454545454545,6382.818181818182,17.181818181818183,0.21477272727272725
Optimized closest,0,30,15,↗ North/East,1,0,6.0,4.0,1.0,5.0,2.8181818181818183,3.090909090909091,6398.454545454545,1.5454545454545454,0.019318181818181818
Optimized closest,0,30,15,↗ North/East,1,1,6.0,14.636363636363637,1.0,15.636363636363637,6.0,9.909090909090908,6391.363636363636,8.636363636363637,0.10795454545454546
Optimized closest,0,30,15,↗ North/East,2,0,6.0,4.818181818181818,1.0,5.818181818181818,2.8181818181818183,3.272727272727273,6398.272727272727,1.7272727272727273,0.02159090909090909
Optimized closest,0,30,15,↗ North/East,2,1,6.0,14.545454545454545,1.0,15.545454545454545,6.363636363636363,9.272727272727273,6391.090909090909,8.909090909090908,0.11136363636363635
Optimized closest,0,30,15,↗ North/East,6,0,6.0,6.7272727272727275,1.0,7.7272727272727275,3.4545454545454546,4.545454545454546,6396.545454545455,3.4545454545454546,0.04318181818181818
Optimized closest,0,30,15,↗ North/East,6,1,6.363636363636363,26.90909090909091,1.0,27.90909090909091,7.454545454545454,13.636363636363637,6382.909090909091,17.09090909090909,0.21363636363636365
Optimized closest,0,30,15,↘ South/East,1,0,6.0,4.181818181818182,1.0,5.181818181818182,2.909090909090909,2.8181818181818183,6398.909090909091,1.0909090909090908,0.01363636363636364
Optimized closest,0,30,15,↘ South/East,1,1,6.0,15.0,1.0,16.0,6.0,12.909090909090908,6390.545454545455,9.454545454545455,0.11818181818181818
Optimized closest,0,30,15,↘ South/East,2,0,6.0,6.363636363636363,1.0,7.363636363636363,3.4545454545454546,4.454545454545454,6397.181818181818,2.8181818181818183,0.035227272727272725
Optimized closest,0,30,15,↘ South/East,2,1,6.0,16.0,1.0,17.0,5.454545454545454,13.181818181818182,6389.818181818182,10.181818181818182,0.12727272727272726
Optimized closest,0,30,15,↘ South/East,6,0,6.0,12.363636363636363,1.0,13.363636363636363,5.181818181818182,7.7272727272727275,6393.272727272727,6.7272727272727275,0.08409090909090909
Optimized closest,0,30,15,↘ South/East,6,1,6.454545454545454,25.09090909090909,1.0,26.09090909090909,7.090909090909091,12.909090909090908,6383.727272727273,16.272727272727273,0.2034090909090909
Optimized closest,0,30,15,↙ South/West,1,0,6.0,3.090909090909091,1.0,4.090909090909091,2.272727272727273,2.272727272727273,6399.0,1.0,0.0125
Optimized closest,0,30,15,↙ South/West,1,1,6.0,19.727272727272727,1.0,20.727272727272727,7.636363636363637,19.636363636363637,6386.636363636364,13.363636363636363,0.16704545454545452
Optimized closest,0,30,15,↙ South/West,2,0,6.0,5.363636363636363,1.0,6.363636363636363,3.272727272727273,4.2727272727272725,6397.727272727273,2.272727272727273,0.028409090909090908
Optimized closest,0,30,15,↙ South/West,2,1,6.0,17.90909090909091,1.0,18.90909090909091,6.545454545454546,17.363636363636363,6388.0,12.0,0.15
Optimized closest,0,30,15,↙ South/West,6,0,6.0,12.454545454545455,1.0,13.454545454545455,5.2727272727272725,8.0,6393.454545454545,6.545454545454546,0.08181818181818182
Optimized closest,0,30,15,↙ South/West,6,1,6.363636363636363,23.90909090909091,1.0,24.90909090909091,7.454545454545454,15.181818181818182,6383.727272727273,16.272727272727273,0.2034090909090909
Optimized closest,0,30,20,↖ North/West,1,0,6.0,2.909090909090909,1.0,3.909090909090909,2.1818181818181817,2.1818181818181817,6399.0,1.0,0.0125
Optimized closest,0,30,20,↖ North/West,1,1,6.0,11.545454545454545,1.0,12.545454545454545,5.636363636363637,11.363636363636363,6393.181818181818,6.818181818181818,0.08522727272727272
Optimized closest,0,30,20,↖ North/West,2,0,6.0,3.3636363636363638,1.0,4.363636363636363,2.1818181818181817,2.1818181818181817,6399.0,1.0,0.0125
Optimized closest,0,30,20,↖ North/West,2,1,6.0,12.545454545454545,1.0,13.545454545454545,5.636363636363637,11.818181818181818,6392.818181818182,7.181818181818182,0.08977272727272728
Optimized closest,0,30,20,↖ North/West,6,0,6.0,5.818181818181818,1.0,6.818181818181818,3.090909090909091,4.454545454545454,6397.272727272727,2.727272727272727,0.03409090909090909
Optimized closest,0,30,20,↖ North/West,6,1,6.0,15.0,1.0,16.0,6.7272727272727275,13.363636363636363,6391.363636363636,8.636363636363637,0.10795454545454546
Optimized closest,0,30,20,↗ North/East,1,0,6.0,3.3636363636363638,1.0,4.363636363636363,2.727272727272727,2.727272727272727,6399.0,1.0,0.0125
Optimized closest,0,30,20,↗ North/East,1,1,6.0,13.818181818181818,1.0,14.818181818181818,6.181818181818182,13.454545454545455,6391.545454545455,8.454545454545455,0.1056818181818182
Optimized closest,0,30,20,↗ North/East,2,0,6.0,3.1818181818181817,1.0,4.181818181818182,2.1818181818181817,2.1818181818181817,6399.0,1.0,0.0125
Optimized closest,0,30,20,↗ North/East,2,1,6.0,13.090909090909092,1.0,14.090909090909092,5.818181818181818,12.636363636363637,6392.090909090909,7.909090909090909,0.09886363636363636
Optimized closest,0,30,20,↗ North/East,6,0,6.0,6.090909090909091,1.0,7.090909090909091,3.5454545454545454,5.090909090909091,6397.454545454545,2.5454545454545454,0.03181818181818182
Optimized closest,0,30,20,↗ North/East,6,1,6.0,13.181818181818182,1.0,14.181818181818182,5.2727272727272725,11.545454545454545,6391.909090909091,8.090909090909092,0.10113636363636364
Optimized closest,0,30,20,↘ South/East,1,0,6.0,3.909090909090909,1.0,4.909090909090909,2.8181818181818183,2.8181818181818183,6399.0,1.0,0.0125
Optimized closest,0,30,20,↘ South/East,1,1,6.0,12.909090909090908,1.0,13.909090909090908,5.818181818181818,12.636363636363637,6392.090909090909,7.909090909090909,0.09886363636363636
Optimized closest,0,30,20,↘ South/East,2,0,6.0,3.1818181818181817,1.0,4.181818181818182,2.3636363636363638,2.3636363636363638,6399.0,1.0,0.0125
Optimized closest,0,30,20,↘ South/East,2,1,6.0,11.363636363636363,1.0,12.363636363636363,4.7272727272727275,11.0,6392.363636363636,7.636363636363637,0.09545454545454546
Optimized closest,0,30,20,↘ South/East,6,0,6.0,5.545454545454546,1.0,6.545454545454546,2.909090909090909,4.363636363636363,6397.0,3.0,0.0375
Optimized closest,0,30,20,↘ South/East,6,1,6.0,13.0,1.0,14.0,5.454545454545454,11.454545454545455,6391.818181818182,8.181818181818182,0.10227272727272728
Optimized closest,0,30,20,↙ South/West,1,0,6.0,4.090909090909091,1.0,5.090909090909091,3.0,3.0,6399.0,1.0,0.0125
Optimized closest,0,30,20,↙ South/West,1,1,6.0,11.181818181818182,1.0,12.181818181818182,5.0,11.090909090909092,6392.909090909091,7.090909090909091,0.08863636363636364
Optimized closest,0,30,20,↙ South/West,2,0,6.0,4.2727272727272725,1.0,5.2727272727272725,3.0,3.1818181818181817,6398.727272727273,1.2727272727272727,0.01590909090909091
Optimized closest,0,30,20,↙ South/West,2,1,6.0,13.181818181818182,1.0,14.181818181818182,6.0,12.727272727272727,6392.272727272727,7.7272727272727275,0.09659090909090909
Optimized closest,0,30,20,↙ South/West,6,0,6.0,7.181818181818182,1.0,8.181818181818182,3.909090909090909,5.090909090909091,6397.0,3.0,0.0375
Optimized closest,0,30,20,↙ South/West,6,1,6.0,13.454545454545455,1.0,14.454545454545455,5.636363636363637,11.909090909090908,6392.0,8.0,0.1
Optimized closest,0,30,25,↖ North/West,1,0,6.0,3.5454545454545454,1.0,4.545454545454546,2.6363636363636362,2.5454545454545454,6398.909090909091,1.0909090909090908,0.01363636363636364
Optimized closest,0,30,25,↖ North/West,1,1,6.0,7.909090909090909,1.0,8.909090909090908,4.818181818181818,7.545454545454546,6396.272727272727,3.727272727272727,0.046590909090909086
Optimized closest,0,30,25,↖ North/West,2,0,6.0,3.5454545454545454,1.0,4.545454545454546,2.6363636363636362,2.6363636363636362,6399.0,1.0,0.0125
Optimized closest,0,30,25,↖ North/West,2,1,6.0,6.545454545454546,1.0,7.545454545454546,3.5454545454545454,5.909090909090909,6396.636363636364,3.3636363636363638,0.042045454545454546
Optimized closest,0,30,25,↖ North/West,6,0,6.0,5.090909090909091,1.0,6.090909090909091,3.090909090909091,4.090909090909091,6398.0,2.0,0.025
Optimized closest,0,30,25,↖ North/West,6,1,6.0,8.272727272727273,1.0,9.272727272727273,5.0,7.818181818181818,6396.181818181818,3.8181818181818183,0.04772727272727273
Optimized closest,0,30,25,↗ North/East,1,0,6.0,3.5454545454545454,1.0,4.545454545454546,2.8181818181818183,2.8181818181818183,6399.0,1.0,0.0125
Optimized closest,0,30,25,↗ North/East,1,1,6.0,7.090909090909091,1.0,8.090909090909092,3.8181818181818183,6.454545454545454,6396.363636363636,3.6363636363636362,0.045454545454545456
Optimized closest,0,30,25,↗ North/East,2,0,6.0,3.0,1.0,4.0,2.090909090909091,2.090909090909091,6399.0,1.0,0.0125
