truck_strategy,break_width,num_firetruck,max_speed,wind_dir,steps_to_extinguishment,placed_on_edges,Number_of_steps_to_ExtinguishFire,Number_of_extinguished_firecell,Number_of_burned_out_cell,Number_of_cells_on_fire,Maximum_growthrate_firecell_perstep,Maximum_extinguishedrate_firecell_perstep,Count_healthy_trees,Count_unhealthy_trees,Percentage_damaged_burnedtrees
Random movements,0,10,30,↗ North/East,2,0,106.45454545454545,26.90909090909091,2891.090909090909,2918.0,25.09090909090909,4.181818181818182,3482.181818181818,2917.818181818182,36.47272727272727
Random movements,0,10,30,↗ North/East,2,1,108.54545454545455,15.454545454545455,3113.0,3128.4545454545455,27.454545454545453,4.545454545454546,3271.5454545454545,3128.4545454545455,39.10568181818182
Random movements,0,10,30,↗ North/East,6,0,97.18181818181819,0.45454545454545453,2964.4545454545455,2964.909090909091,26.181818181818183,0.2727272727272727,3435.090909090909,2964.909090909091,37.06136363636363
Random movements,0,10,30,↗ North/East,6,1,104.72727272727273,0.0,2868.909090909091,2868.909090909091,25.636363636363637,0.0,3531.090909090909,2868.909090909091,35.86136363636364
Random movements,0,10,30,↘ South/East,1,0,108.63636363636364,18.363636363636363,3046.2727272727275,3064.6363636363635,27.90909090909091,3.1818181818181817,3353.7272727272725,3046.2727272727275,38.07840909090909
Random movements,0,10,30,↘ South/East,1,1,106.0,14.0,3125.909090909091,3139.909090909091,25.636363636363637,3.4545454545454546,3274.090909090909,3125.909090909091,39.07386363636363
Random movements,0,10,30,↘ South/East,2,0,108.63636363636364,20.272727272727273,3083.909090909091,3104.181818181818,25.818181818181817,3.4545454545454546,3296.090909090909,3103.909090909091,38.79886363636364
Random movements,0,10,30,↘ South/East,2,1,104.27272727272727,18.454545454545453,2986.5454545454545,3005.0,24.727272727272727,4.363636363636363,3395.0,3005.0,37.5625
Random movements,0,10,30,↘ South/East,6,0,101.72727272727273,0.18181818181818182,2993.4545454545455,2993.6363636363635,24.545454545454547,0.09090909090909091,3406.3636363636365,2993.6363636363635,37.42045454545455
Random movements,0,10,30,↘ South/East,6,1,98.81818181818181,0.0,3012.0,3012.0,24.363636363636363,0.0,3388.0,3012.0,37.65
Random movements,0,10,30,↙ South/West,1,0,100.45454545454545,22.181818181818183,2986.7272727272725,3008.909090909091,27.181818181818183,3.272727272727273,3413.2727272727275,2986.7272727272725,37.33409090909091
Random movements,0,10,30,↙ South/West,1,1,105.9090909090909,11.272727272727273,3087.0,3098.2727272727275,26.90909090909091,4.363636363636363,3313.0,3087.0,38.587500000000006
Random movements,0,10,30,↙ South/West,2,0,121.36363636363636,28.0,3151.2727272727275,3179.2727272727275,28.272727272727273,3.727272727272727,3220.7272727272725,3179.2727272727275,39.74090909090909
Random movements,0,10,30,↙ South/West,2,1,106.18181818181819,14.363636363636363,3085.4545454545455,3099.818181818182,25.181818181818183,4.181818181818182,3300.181818181818,3099.818181818182,38.747727272727275
Random movements,0,10,30,↙ South/West,6,0,111.54545454545455,0.0,3148.0,3148.0,24.636363636363637,0.0,3252.0,3148.0,39.349999999999994
Random movements,0,10,30,↙ South/West,6,1,111.72727272727273,0.0,3019.5454545454545,3019.5454545454545,24.545454545454547,0.0,3380.4545454545455,3019.5454545454545,37.74431818181818
Random movements,0,30,15,↖ North/West,1,0,94.72727272727273,48.0,2755.7272727272725,2803.7272727272725,27.454545454545453,4.909090909090909,3644.2727272727275,2755.7272727272725,34.44659090909091
Random movements,0,30,15,↖ North/West,1,1,98.81818181818181,35.36363636363637,2988.818181818182,3024.181818181818,24.545454545454547,9.090909090909092,3411.181818181818,2988.818181818182,37.36022727272727
Random movements,0,30,15,↖ North/West,2,0,97.27272727272727,73.0,2751.090909090909,2824.090909090909,25.272727272727273,6.636363636363637,3576.818181818182,2823.181818181818,35.28977272727273
Random movements,0,30,15,↖ North/West,2,1,107.27272727272727,53.18181818181818,3077.181818181818,3130.3636363636365,27.272727272727273,11.909090909090908,3269.6363636363635,3130.3636363636365,39.12954545454546
Random movements,0,30,15,↖ North/West,6,0,106.72727272727273,1.0,2962.181818181818,2963.181818181818,24.90909090909091,0.36363636363636365,3436.818181818182,2963.181818181818,37.03977272727273
Random movements,0,30,15,↖ North/West,6,1,97.0,0.0,2988.909090909091,2988.909090909091,25.181818181818183,0.0,3411.090909090909,2988.909090909091,37.36136363636364
Random movements,0,30,15,↗ North/East,1,0,104.45454545454545,51.72727272727273,2803.181818181818,2854.909090909091,27.90909090909091,5.0,3596.818181818182,2803.181818181818,35.03977272727273
Random movements,0,30,15,↗ North/East,1,1,103.0909090909091,37.09090909090909,2998.090909090909,3035.181818181818,25.818181818181817,11.636363636363637,3401.909090909091,2998.090909090909,37.476136363636364
Random movements,0,30,15,↗ North/East,2,0,103.0,70.18181818181819,2867.0,2937.181818181818,28.818181818181817,6.454545454545454,3463.6363636363635,2936.3636363636365,36.70454545454545
Random movements,0,30,15,↗ North/East,2,1,113.63636363636364,51.45454545454545,2994.181818181818,3045.6363636363635,25.545454545454547,13.636363636363637,3354.3636363636365,3045.6363636363635,38.070454545454545
Random movements,0,30,15,↗ North/East,6,0,112.45454545454545,1.0,3012.2727272727275,3013.2727272727275,25.09090909090909,0.45454545454545453,3386.7272727272725,3013.2727272727275,37.66590909090909
Random movements,0,30,15,↗ North/East,6,1,99.63636363636364,0.0,3031.3636363636365,3031.3636363636365,26.454545454545453,0.0,3368.6363636363635,3031.3636363636365,37.89204545454545
Random movements,0,30,15,↘ South/East,1,0,94.36363636363636,62.36363636363637,2719.2727272727275,2781.6363636363635,28.454545454545453,5.2727272727272725,3680.7272727272725,2719.2727272727275,33.99090909090909
