,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,6,0,1
2,7980,14,0,6
3,7967,24,0,9
4,7949,37,0,14
5,7934,50,1,15
6,7918,56,6,20
7,7902,62,14,22
8,7877,72,24,27
9,7857,76,37,30
10,7833,81,51,35
11,7804,96,62,38
12,7773,108,76,43
13,7742,116,96,46
14,7713,126,113,48
15,7686,133,132,49
16,7649,143,158,50
17,7611,153,184,52
18,7567,167,212,54
19,7516,189,239,56
20,7463,214,265,58
21,7414,226,301,59
22,7357,244,337,62
23,7306,252,379,63
24,7245,261,428,66
25,7190,263,479,68
26,7140,264,527,69
27,7083,266,581,70
28,7021,275,631,73
29,6959,278,689,74
30,6902,279,742,77
31,6842,288,791,79
32,6784,288,847,81
33,6725,287,906,82
34,6670,278,967,85
35,6613,281,1021,85
36,6556,277,1079,88
37,6498,279,1135,88
38,6438,278,1193,91
39,6376,287,1245,92
40,6308,297,1302,93
41,6235,315,1356,94
42,6152,338,1414,96
43,6074,359,1471,96
44,5986,384,1532,98
45,5887,415,1599,99
46,5785,444,1671,100
47,5681,467,1752,100
48,5575,493,1830,102
49,5466,515,1916,103
50,5378,504,2014,104
51,5308,472,2115,105
52,5244,431,2219,106
53,5192,378,2323,107
54,5143,318,2431,108
55,5092,281,2518,109
56,5066,237,2587,110
57,5042,197,2650,111
58,5023,163,2701,113
59,4998,140,2749,113
60,4987,100,2799,114
61,4978,84,2824,114
62,4970,68,2847,115
63,4963,58,2864,115
64,4956,39,2889,116
65,4948,36,2899,117
66,4943,32,2908,117
67,4936,31,2915,118
68,4923,36,2922,119
69,4911,42,2928,119
70,4901,45,2935,119
71,4895,46,2940,119
72,4892,43,2946,119
73,4887,36,2958,119
74,4880,31,2970,119
75,4871,30,2980,119
76,4864,31,2986,119
77,4858,34,2989,119
78,4855,32,2994,119
79,4853,27,3001,119
80,4852,19,3010,119
81,4850,14,3017,119
82,4848,10,3023,119
83,4847,8,3026,119
84,4844,9,3028,119
85,4840,12,3029,119
86,4837,13,3031,119
87,4833,15,3033,119
88,4830,17,3034,119
89,4827,17,3037,119
90,4824,16,3041,119
91,4820,17,3044,119
92,4815,18,3048,119
93,4815,15,3051,119
94,4815,12,3054,119
95,4815,9,3057,119
96,4815,5,3061,119
97,4815,0,3066,119
