,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,3,0,4
2,7984,8,0,8
3,7974,12,0,14
4,7967,16,0,17
5,7955,23,1,21
6,7941,32,3,24
7,7924,39,8,29
8,7903,52,12,33
9,7886,63,16,35
10,7867,71,24,38
11,7846,79,35,40
12,7825,86,47,42
13,7803,89,64,44
14,7778,95,79,48
15,7762,94,95,49
16,7740,95,114,51
17,7711,104,133,52
18,7689,106,153,52
19,7664,108,174,54
20,7639,118,189,54
21,7604,130,209,57
22,7571,135,237,57
23,7536,146,259,59
24,7497,161,282,60
25,7456,175,307,62
26,7409,187,339,65
27,7357,204,372,67
28,7300,226,405,69
29,7246,240,443,71
30,7190,255,482,73
31,7137,263,526,74
32,7090,257,576,77
33,7037,255,631,77
34,6974,264,683,79
35,6909,275,737,79
36,6841,290,789,80
37,6771,314,833,82
38,6702,329,886,83
39,6638,331,947,84
40,6568,334,1012,86
41,6497,337,1079,87
42,6417,349,1147,87
43,6331,366,1215,88
44,6245,389,1278,88
45,6165,400,1346,89
46,6085,410,1416,89
47,6000,414,1496,90
48,5919,410,1581,90
49,5831,410,1667,92
50,5775,386,1746,93
51,5734,347,1826,93
52,5696,299,1910,95
53,5669,244,1991,96
54,5649,176,2077,98
55,5635,134,2132,99
56,5617,111,2173,99
57,5599,91,2209,101
58,5591,72,2235,102
59,5577,67,2253,103
60,5563,67,2266,104
61,5549,62,2284,105
62,5532,62,2300,106
63,5517,70,2307,106
64,5502,71,2320,107
65,5482,76,2333,109
66,5468,76,2346,110
67,5451,76,2362,111
68,5439,71,2377,113
69,5429,66,2391,114
70,5421,54,2409,116
71,5416,46,2422,116
72,5412,33,2438,117
73,5405,29,2448,118
74,5395,29,2457,119
75,5391,27,2463,119
76,5385,27,2468,120
77,5379,29,2471,121
78,5373,28,2477,122
79,5370,22,2486,122
80,5366,21,2490,123
81,5363,18,2495,124
82,5360,15,2500,125
83,5359,11,2505,125
84,5357,9,2508,126
85,5355,7,2511,127
86,5353,6,2513,128
87,5352,5,2515,128
88,5350,6,2516,128
89,5348,6,2517,129
90,5347,6,2518,129
91,5347,5,2519,129
92,5347,4,2520,129
93,5347,2,2522,129
94,5347,1,2523,129
95,5346,1,2524,129
96,5346,1,2524,129
97,5346,1,2524,129
98,5346,1,2524,129
99,5346,1,2524,129
100,5346,0,2525,129
