,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7990,4,0,6
2,7983,9,0,8
3,7970,15,0,15
4,7960,23,0,17
5,7948,29,1,22
6,7936,36,4,24
7,7917,45,9,29
8,7896,56,15,33
9,7871,67,23,39
10,7847,81,30,42
11,7823,91,40,46
12,7795,101,54,50
13,7770,105,71,54
14,7747,107,90,56
15,7719,109,111,61
16,7692,116,131,61
17,7661,118,155,66
18,7632,125,176,67
19,7598,132,197,73
20,7571,135,220,74
21,7530,143,247,80
22,7489,157,273,81
23,7443,172,301,84
24,7395,191,329,85
25,7340,216,355,89
26,7284,236,390,90
27,7230,246,430,94
28,7172,260,473,95
29,7117,264,520,99
30,7078,252,571,99
31,7036,235,626,103
32,6999,220,676,105
33,6961,199,733,107
34,6915,191,784,110
35,6862,203,823,112
36,6812,213,861,114
37,6756,231,896,117
38,6695,254,932,119
39,6640,264,975,121
40,6583,268,1026,123
41,6522,280,1074,124
42,6454,292,1127,127
43,6390,296,1186,128
44,6329,302,1239,130
45,6268,306,1294,132
46,6207,304,1354,135
47,6138,308,1419,135
48,6062,319,1482,137
49,6000,321,1541,138
50,5952,308,1600,140
51,5923,278,1658,141
52,5903,228,1727,142
53,5885,170,1801,144
54,5876,118,1862,144
55,5866,80,1908,146
56,5857,60,1936,147
57,5851,46,1955,148
58,5845,36,1971,148
59,5842,29,1980,149
60,5842,21,1988,149
61,5840,14,1996,150
62,5839,10,2001,150
63,5836,6,2007,151
64,5833,7,2009,151
65,5831,8,2009,152
66,5830,8,2010,152
67,5829,8,2011,152
68,5827,7,2013,153
69,5826,5,2016,153
70,5823,6,2017,154
71,5822,5,2018,155
72,5822,4,2019,155
73,5821,3,2020,156
74,5820,2,2021,157
75,5820,0,2023,157
