,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7992,8,0,0
3,7986,14,0,0
4,7977,23,0,0
5,7966,33,1,0
6,7955,42,3,0
7,7941,51,8,0
8,7924,62,14,0
9,7905,72,23,0
10,7883,83,34,0
11,7866,89,45,0
12,7844,97,59,0
13,7817,107,76,0
14,7787,118,95,0
15,7755,128,117,0
16,7720,146,134,0
17,7690,154,156,0
18,7655,162,183,0
19,7623,164,213,0
20,7581,174,245,0
21,7531,189,280,0
22,7483,207,310,0
23,7433,222,345,0
24,7378,244,377,1
25,7327,253,419,1
26,7279,251,469,1
27,7228,253,517,2
28,7167,263,567,3
29,7109,267,621,3
30,7047,278,672,3
31,6986,291,720,3
32,6930,297,770,3
33,6875,292,830,3
34,6816,293,888,3
35,6749,298,950,3
36,6672,314,1011,3
37,6595,335,1067,3
38,6522,353,1122,3
39,6444,372,1181,3
40,6353,395,1248,4
41,6270,401,1325,4
42,6194,400,1402,4
43,6108,413,1475,4
44,6032,409,1553,6
45,5948,403,1643,6
46,5857,411,1726,6
47,5768,424,1802,6
48,5665,438,1888,9
49,5566,462,1962,10
50,5508,436,2046,10
51,5476,377,2137,10
52,5444,320,2226,10
53,5430,234,2326,10
54,5415,151,2424,10
55,5403,105,2482,10
56,5397,79,2514,10
57,5395,49,2546,10
58,5390,40,2560,10
59,5387,28,2575,10
60,5383,20,2587,10
61,5376,21,2593,10
62,5370,25,2595,10
63,5364,26,2600,10
64,5360,27,2603,10
65,5356,27,2607,10
66,5351,25,2614,10
67,5347,23,2620,10
68,5345,19,2626,10
69,5344,16,2630,10
70,5343,13,2634,10
71,5341,10,2639,10
72,5339,8,2643,10
73,5337,8,2645,10
74,5336,8,2646,10
75,5333,10,2647,10
76,5331,10,2649,10
77,5328,11,2651,10
78,5328,9,2653,10
79,5328,8,2654,10
80,5328,5,2657,10
81,5328,3,2659,10
82,5328,0,2662,10
