,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7992,4,0,4
2,7983,12,0,5
3,7970,19,0,11
4,7957,30,0,13
5,7941,39,1,19
6,7927,46,4,23
7,7907,53,12,28
8,7887,64,19,30
9,7859,76,30,35
10,7836,88,40,36
11,7809,100,50,41
12,7777,116,65,42
13,7745,129,83,43
14,7715,134,106,45
15,7685,140,128,47
16,7654,147,150,49
17,7621,147,181,51
18,7578,156,212,54
19,7529,175,240,56
20,7491,183,268,58
21,7437,205,297,61
22,7397,212,328,63
23,7349,217,368,66
24,7290,227,415,68
25,7238,241,451,70
26,7180,245,502,73
27,7121,265,540,74
28,7059,279,585,77
29,7004,274,642,80
30,6960,267,692,81
31,6902,269,747,82
32,6848,264,805,83
33,6795,256,864,85
34,6740,257,916,87
35,6688,265,959,88
36,6628,266,1016,90
37,6572,268,1069,91
38,6506,283,1120,91
39,6441,293,1173,93
40,6373,310,1224,93
41,6295,327,1282,96
42,6215,352,1337,96
43,6141,357,1403,99
44,6062,372,1466,100
45,5981,383,1534,102
46,5907,381,1609,103
47,5828,377,1689,106
48,5746,388,1760,106
49,5659,394,1838,109
50,5592,381,1917,110
51,5527,371,1990,112
52,5491,329,2066,114
53,5463,273,2148,116
54,5432,219,2232,117
55,5403,179,2298,120
56,5369,149,2361,121
57,5329,155,2395,121
58,5294,163,2421,122
59,5258,167,2451,124
60,5214,182,2477,127
61,5171,192,2510,127
62,5135,186,2550,129
63,5099,186,2584,131
64,5080,169,2618,133
65,5067,140,2659,134
66,5059,104,2702,135
67,5047,79,2736,138
68,5040,52,2770,138
69,5027,45,2787,141
70,5018,41,2799,142
71,5008,43,2806,143
72,5004,38,2815,143
73,5001,33,2822,144
74,4999,25,2832,144
75,4999,17,2840,144
76,4997,8,2849,146
77,4994,6,2853,147
78,4991,6,2855,148
79,4991,4,2857,148
80,4989,5,2857,149
81,4989,5,2857,149
82,4988,3,2859,150
83,4988,1,2861,150
84,4986,2,2861,151
85,4986,1,2862,151
86,4986,1,2862,151
87,4986,1,2862,151
88,4986,1,2862,151
89,4985,1,2863,151
90,4984,2,2863,151
91,4984,2,2863,151
92,4984,2,2863,151
93,4982,4,2863,151
94,4981,4,2864,151
95,4980,4,2865,151
96,4979,5,2865,151
97,4978,6,2865,151
98,4977,5,2867,151
99,4977,4,2868,151
100,4977,3,2869,151
101,4977,2,2870,151
102,4976,2,2871,151
103,4975,2,2872,151
104,4974,3,2872,151
105,4973,4,2872,151
106,4972,5,2872,151
107,4971,5,2873,151
108,4970,5,2874,151
109,4970,4,2875,151
110,4970,3,2876,151
111,4970,2,2877,151
112,4970,1,2878,151
113,4970,0,2879,151
