,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,3,0,1
2,7984,8,0,8
3,7976,14,0,10
4,7964,21,0,15
5,7949,32,1,18
6,7930,44,3,23
7,7911,55,8,26
8,7889,67,14,30
9,7871,75,21,33
10,7850,81,33,36
11,7829,88,47,36
12,7800,98,63,39
13,7773,107,81,39
14,7743,119,96,42
15,7715,129,114,42
16,7680,139,135,46
17,7644,148,161,47
18,7605,154,188,53
19,7567,165,215,53
20,7522,178,243,57
21,7474,194,274,58
22,7413,216,309,62
23,7365,229,342,64
24,7321,231,380,68
25,7274,237,421,68
26,7222,238,468,72
27,7173,229,525,73
28,7121,235,571,73
29,7058,257,611,74
30,6999,268,658,75
31,6950,268,706,76
32,6906,263,754,77
33,6861,255,806,78
34,6809,244,868,79
35,6758,237,926,79
36,6705,241,974,80
37,6646,255,1017,82
38,6591,266,1061,82
39,6530,274,1112,84
40,6458,294,1163,85
41,6383,315,1215,87
42,6300,340,1272,88
43,6225,358,1327,90
44,6151,371,1386,92
45,6076,375,1457,92
46,5991,384,1530,95
47,5904,388,1612,96
48,5803,414,1685,98
49,5708,436,1757,99
50,5648,419,1832,101
51,5606,378,1914,102
52,5563,333,2000,104
53,5523,272,2099,106
54,5490,211,2193,106
55,5456,185,2251,108
56,5426,173,2292,109
57,5391,165,2333,111
58,5374,144,2371,111
59,5352,131,2404,113
60,5341,110,2436,113
61,5331,90,2465,114
62,5320,66,2498,116
63,5310,58,2515,117
64,5304,44,2535,117
65,5297,39,2546,118
66,5293,34,2555,118
67,5285,32,2564,119
68,5276,32,2573,119
69,5268,33,2579,120
70,5262,32,2585,121
71,5255,34,2589,122
72,5246,35,2596,123
73,5238,33,2605,124
74,5230,33,2612,125
75,5224,33,2617,126
76,5220,30,2623,127
77,5212,30,2631,127
78,5199,34,2638,129
79,5195,31,2645,129
80,5188,31,2650,131
81,5180,36,2653,131
82,5172,35,2661,132
83,5166,29,2672,133
84,5161,29,2676,134
85,5155,29,2681,135
86,5148,27,2689,136
87,5144,23,2696,137
88,5139,23,2701,137
89,5134,22,2705,139
90,5131,20,2710,139
91,5123,21,2716,140
92,5116,25,2719,140
93,5112,23,2724,141
94,5106,25,2727,142
95,5100,26,2730,144
96,5097,22,2737,144
97,5090,21,2744,145
98,5087,21,2747,145
99,5080,22,2752,146
100,5078,20,2756,146
101,5077,17,2759,147
102,5075,13,2765,147
103,5074,11,2768,147
104,5072,7,2774,147
105,5071,6,2776,147
106,5071,6,2776,147
107,5071,4,2778,147
108,5070,4,2779,147
109,5069,3,2781,147
110,5068,3,2782,147
111,5067,4,2782,147
112,5064,7,2782,147
113,5064,6,2783,147
114,5064,5,2784,147
115,5064,4,2785,147
116,5063,4,2786,147
117,5063,1,2789,147
118,5063,1,2789,147
119,5063,1,2789,147
120,5063,1,2789,147
121,5063,0,2790,147
