,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7992,8,0,0
3,7985,15,0,0
4,7978,22,0,0
5,7964,35,1,0
6,7950,47,3,0
7,7937,55,8,0
8,7921,64,15,0
9,7905,73,22,0
10,7887,77,36,0
11,7870,80,50,0
12,7848,89,63,0
13,7828,93,79,0
14,7802,103,95,0
15,7775,112,113,0
16,7741,129,130,0
17,7707,141,152,0
18,7667,159,172,2
19,7630,168,198,4
20,7601,169,225,5
21,7568,167,259,6
22,7527,174,293,6
23,7475,188,331,6
24,7430,198,366,6
25,7381,218,394,7
26,7330,237,426,7
27,7276,250,467,7
28,7217,257,519,7
29,7156,270,564,10
30,7096,281,612,11
31,7031,294,663,12
32,6961,310,717,12
33,6883,328,776,13
34,6805,348,834,13
35,6736,358,893,13
36,6667,363,957,13
37,6587,373,1027,13
38,6498,385,1104,13
39,6407,398,1182,13
40,6319,417,1251,13
41,6230,437,1320,13
42,6135,452,1400,13
43,6051,447,1489,13
44,5964,443,1580,13
45,5870,449,1668,13
46,5778,452,1757,13
47,5680,455,1852,13
48,5572,479,1936,13
49,5463,501,2023,13
50,5419,451,2117,13
51,5380,398,2209,13
52,5356,324,2307,13
53,5329,243,2415,13
54,5305,158,2524,13
55,5284,135,2568,13
56,5268,112,2607,13
57,5249,106,2631,14
58,5229,98,2658,15
59,5207,95,2682,16
60,5195,86,2703,16
61,5183,82,2719,16
62,5174,73,2737,16
63,5161,67,2756,16
64,5148,59,2777,16
65,5138,57,2789,16
66,5127,56,2801,16
67,5118,56,2810,16
68,5108,53,2823,16
69,5100,48,2836,16
70,5087,51,2846,16
71,5077,48,2857,18
72,5070,46,2866,18
73,5066,40,2876,18
74,5062,36,2884,18
75,5059,26,2897,18
76,5055,22,2905,18
77,5053,17,2912,18
78,5053,13,2916,18
79,5053,9,2920,18
80,5053,6,2923,18
81,5053,2,2927,18
82,5053,0,2929,18
