,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7991,5,0,4
2,7984,10,0,6
3,7971,16,0,13
4,7960,25,0,15
5,7947,31,1,21
6,7931,40,5,24
7,7912,48,10,30
8,7891,61,16,32
9,7870,69,25,36
10,7847,82,32,39
11,7818,93,45,44
12,7786,110,58,46
13,7749,122,77,52
14,7716,136,94,54
15,7680,148,114,58
16,7645,156,138,61
17,7604,163,168,65
18,7563,171,199,67
19,7516,184,230,70
20,7474,192,262,72
21,7426,206,294,74
22,7383,210,331,76
23,7333,219,370,78
24,7272,232,414,82
25,7214,247,454,85
26,7151,263,500,86
27,7081,289,541,89
28,7012,308,589,91
29,6941,321,646,92
30,6908,297,701,94
31,6880,262,763,95
32,6851,222,830,97
33,6823,183,897,97
34,6798,136,967,99
35,6772,130,998,100
36,6742,132,1025,101
37,6708,139,1052,101
38,6669,149,1080,102
39,6622,171,1103,104
40,6582,186,1128,104
41,6532,205,1157,106
42,6484,218,1191,107
43,6430,234,1229,107
44,6367,250,1274,109
45,6299,277,1314,110
46,6217,310,1362,111
47,6130,349,1409,112
48,6044,380,1463,113
49,5951,411,1524,114
50,5863,431,1591,115
51,5787,424,1672,117
52,5721,404,1758,117
53,5653,386,1843,118
54,5594,352,1935,119
55,5549,309,2022,120
56,5501,282,2096,121
57,5444,272,2162,122
58,5399,249,2229,123
59,5358,231,2287,124
60,5317,227,2331,125
61,5276,219,2378,127
62,5233,205,2434,128
63,5192,202,2478,128
64,5164,189,2518,129
65,5134,178,2558,130
66,5103,169,2597,131
67,5073,155,2639,133
68,5053,133,2680,134
69,5029,129,2707,135
70,5006,122,2736,136
71,4995,102,2766,137
72,4985,83,2794,138
73,4981,67,2813,139
74,4971,52,2836,141
75,4962,38,2858,142
76,4952,38,2868,142
77,4946,34,2877,143
78,4936,40,2880,144
79,4932,36,2888,144
80,4925,34,2896,145
81,4920,29,2906,145
82,4917,27,2911,145
83,4914,21,2920,145
84,4910,21,2924,145
85,4906,19,2930,145
86,4903,17,2935,145
87,4899,18,2938,145
88,4897,17,2941,145
89,4893,17,2945,145
90,4889,17,2949,145
91,4885,18,2952,145
92,4882,17,2956,145
93,4880,17,2958,145
94,4878,15,2962,145
95,4874,15,2966,145
96,4871,14,2970,145
97,4869,13,2973,145
98,4868,12,2975,145
99,4867,11,2977,145
100,4865,9,2981,145
101,4860,11,2984,145
102,4855,14,2986,145
103,4853,15,2987,145
104,4849,18,2988,145
105,4848,17,2990,145
106,4846,14,2995,145
107,4845,10,3000,145
108,4843,10,3002,145
109,4842,7,3006,145
110,4842,6,3007,145
111,4842,4,3009,145
112,4842,3,3010,145
113,4842,1,3012,145
114,4842,0,3013,145
