,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,3,0,3
2,7986,7,0,7
3,7975,13,0,12
4,7962,22,0,16
5,7948,35,1,16
6,7927,50,3,20
7,7912,61,7,20
8,7891,73,13,23
9,7869,86,22,23
10,7842,97,36,25
11,7817,105,53,25
12,7790,114,68,28
13,7758,127,86,29
14,7724,137,108,31
15,7687,148,133,32
16,7647,160,158,35
17,7608,174,182,36
18,7569,181,213,37
19,7526,190,245,39
20,7479,200,281,40
21,7429,212,318,41
22,7385,215,356,44
23,7349,213,394,44
24,7305,213,435,47
25,7261,210,481,48
26,7208,211,530,51
27,7151,226,571,52
28,7083,256,607,54
29,7019,278,648,55
30,6957,295,691,57
31,6902,299,741,58
32,6836,306,797,61
33,6773,302,863,62
34,6726,285,926,63
35,6679,272,986,63
36,6620,276,1040,64
37,6564,269,1103,64
38,6508,261,1165,66
39,6445,276,1211,68
40,6376,297,1258,69
41,6312,303,1316,69
42,6245,313,1372,70
43,6167,335,1426,72
44,6097,343,1487,73
45,6018,353,1555,74
46,5934,373,1619,74
47,5834,405,1685,76
48,5739,423,1761,77
49,5651,440,1830,79
50,5580,433,1908,79
51,5528,398,1992,82
52,5485,343,2090,82
53,5453,280,2184,83
54,5426,220,2270,84
55,5403,170,2341,86
56,5385,138,2390,87
57,5366,112,2433,89
58,5347,98,2464,91
59,5329,88,2490,93
60,5316,80,2511,93
61,5308,68,2528,96
62,5303,55,2545,97
63,5296,43,2562,99
64,5289,32,2578,101
65,5282,24,2591,103
66,5279,22,2596,103
67,5275,20,2600,105
68,5272,18,2605,105
69,5269,16,2610,105
70,5266,13,2615,106
71,5263,12,2618,107
72,5258,14,2620,108
73,5252,16,2623,109
74,5250,14,2626,110
75,5249,12,2628,111
76,5248,10,2630,112
77,5247,6,2634,113
78,5246,1,2639,114
79,5246,0,2640,114
